chunk,runtime_seconds,num_predicted_masks,num_ground_truth_masks,count_error,dice,semantic_iou,true_positives_iou001,false_positives_iou001,false_negatives_iou001,precision_iou001,recall_iou001,f1_iou001,mean_matched_iou_iou001,panoptic_quality_iou001,true_positives_iou05,false_positives_iou05,false_negatives_iou05,precision_iou05,recall_iou05,f1_iou05,mean_matched_iou_iou05,panoptic_quality_iou05
chunk_z5_y55_x5000_z000128_y000512_x000256,6.390978991985321,101,150,-49,0.670291114833897,0.5040886184273081,62,39,88,0.6138613861386139,0.41333333333333333,0.49402390438247024,0.399536883843689,0.1973807713012647,21,80,129,0.2079207920792079,0.14,0.16733067729083667,0.6188860310477087,0.10355861874105085
chunk_z5_y55_x5000_z000128_y000512_x000384,6.436777591938153,116,136,-20,0.6737372343361855,0.5079967950385532,60,56,76,0.5172413793103449,0.4411764705882353,0.47619047619047616,0.3731992724242783,0.17771393924965634,17,99,119,0.14655172413793102,0.125,0.1349206349206349,0.6176432177240784,0.08333281508975661
chunk_z5_y55_x5000_z000128_y000512_x000512,6.4515642339829355,100,108,-8,0.5941250124657883,0.4226015952583625,54,46,54,0.54,0.5,0.5192307692307693,0.31107732589912274,0.1615209192168522,8,92,100,0.08,0.07407407407407407,0.07692307692307691,0.5473826500298195,0.0421063576946015
chunk_z5_y55_x5000_z000128_y000512_x000640,6.530102184973657,81,118,-37,0.6665653835697494,0.49988606517072237,54,27,64,0.6666666666666666,0.4576271186440678,0.5427135678391959,0.4299397514469622,0.233334136463678,22,59,96,0.2716049382716049,0.1864406779661017,0.22110552763819094,0.5887446094074339,0.1301746875071713
chunk_z5_y55_x5000_z000128_y000512_x000768,6.460411487030797,103,120,-17,0.7490407167440982,0.5987730590195965,66,37,54,0.6407766990291263,0.55,0.5919282511210763,0.526794188556791,0.3118243627331678,43,60,77,0.4174757281553398,0.35833333333333334,0.3856502242152466,0.6431900333978086,0.24804638059287687
chunk_z5_y55_x5000_z000128_y000512_x000896,6.232313396059908,89,115,-26,0.7704462646905734,0.6266064203340285,61,28,54,0.6853932584269663,0.5304347826086957,0.5980392156862745,0.5882065271192615,0.3517705701399505,47,42,68,0.5280898876404494,0.40869565217391307,0.46078431372549017,0.6563809053620379,0.30245002501976254
chunk_z5_y55_x5000_z000128_y000512_x001024,6.285013939952478,74,91,-17,0.789921281979196,0.652785038043794,54,20,37,0.7297297297297297,0.5934065934065934,0.6545454545454545,0.5878565062070104,0.3847788040627704,39,35,52,0.527027027027027,0.42857142857142855,0.47272727272727266,0.6757801284626206,0.31945969709142064
chunk_z5_y55_x5000_z000128_y000512_x001152,6.58957662503235,77,100,-23,0.8257199060160647,0.7031711686559178,59,18,41,0.7662337662337663,0.59,0.6666666666666666,0.6037219351556378,0.40248129010375855,39,38,61,0.5064935064935064,0.39,0.4406779661016949,0.7217979437057892,0.31808044976865285
chunk_z5_y55_x5000_z000128_y000640_x000000,6.420273610041477,83,139,-56,0.7102974394242113,0.550745157167943,58,25,81,0.6987951807228916,0.4172661870503597,0.5225225225225225,0.4646493351652951,0.24278974269898304,26,57,113,0.3132530120481928,0.18705035971223022,0.2342342342342342,0.6125973640552476,0.14349127446339133
chunk_z5_y55_x5000_z000128_y000640_x000128,6.442796665010974,130,151,-21,0.6939449495722853,0.5313290196650041,46,84,105,0.35384615384615387,0.304635761589404,0.3274021352313167,0.3433448396319302,0.11241183361614795,9,121,142,0.06923076923076923,0.059602649006622516,0.06405693950177936,0.6269873722541708,0.040162892172865026
chunk_z5_y55_x5000_z000128_y000640_x000256,6.435283362981863,89,164,-75,0.7537185519216832,0.6047739481991545,63,26,101,0.7078651685393258,0.38414634146341464,0.49802371541501983,0.45015828441988576,0.22418950133164273,27,62,137,0.30337078651685395,0.16463414634146342,0.21343873517786563,0.643381336885281,0.13732249878183864
chunk_z5_y55_x5000_z000128_y000640_x000384,6.445423013996333,84,138,-54,0.7509578148929258,0.6012269432105289,60,24,78,0.7142857142857143,0.43478260869565216,0.5405405405405405,0.5210088282480064,0.281626393647571,40,44,98,0.47619047619047616,0.2898550724637681,0.36036036036036034,0.6260359087162473,0.22559852566351252
chunk_z5_y55_x5000_z000128_y000640_x000512,6.519101009937003,99,159,-60,0.6807906982910629,0.5160596558932304,69,30,90,0.696969696969697,0.4339622641509434,0.5348837209302327,0.43250196924195766,0.2313382626177913,32,67,127,0.32323232323232326,0.20125786163522014,0.248062015503876,0.614904052530107,0.15253433861211957
chunk_z5_y55_x5000_z000128_y000640_x000640,6.440638100029901,83,124,-41,0.7366546394140446,0.5830983849676504,67,16,57,0.8072289156626506,0.5403225806451613,0.6473429951690821,0.5066064666555365,0.3279481474968207,39,44,85,0.46987951807228917,0.31451612903225806,0.37681159420289856,0.6311326623684034,0.2378181046605578
chunk_z5_y55_x5000_z000128_y000640_x000768,6.477496464038268,86,128,-42,0.7490793219630684,0.5988223994654863,66,20,62,0.7674418604651163,0.515625,0.616822429906542,0.5184617735289713,0.3197988509617954,41,45,87,0.47674418604651164,0.3203125,0.383177570093458,0.6363983953475902,0.2438535907406654
chunk_z5_y55_x5000_z000128_y000640_x000896,6.452019496937282,93,112,-19,0.7757546667779668,0.6336594845220237,58,35,54,0.6236559139784946,0.5178571428571429,0.5658536585365854,0.5213418549659197,0.2950031959807155,33,60,79,0.3548387096774194,0.29464285714285715,0.3219512195121952,0.6421513770664558,0.20674141895798087
chunk_z5_y55_x5000_z000128_y000640_x001024,6.49403620196972,79,107,-28,0.7923166788926019,0.656063278381686,60,19,47,0.759493670886076,0.5607476635514018,0.6451612903225806,0.5571805793250119,0.35947134150000765,40,39,67,0.5063291139240507,0.37383177570093457,0.43010752688172044,0.6514666573179542,0.2802007128249265
chunk_z5_y55_x5000_z000128_y000640_x001152,6.424509188043885,77,90,-13,0.8137112516592488,0.6859301774524775,56,21,34,0.7272727272727273,0.6222222222222222,0.6706586826347306,0.563969568074842,0.37823108757115154,37,40,53,0.4805194805194805,0.4111111111111111,0.4431137724550898,0.6876631211878694,0.3047129998077984
chunk_z5_y55_x5000_z000128_y000768_x000000,6.27130915899761,115,170,-55,0.6764873411505902,0.5111302386323163,77,38,93,0.6695652173913044,0.45294117647058824,0.5403508771929825,0.3991423673552692,0.21567692832530336,23,92,147,0.2,0.13529411764705881,0.1614035087719298,0.6280903159086385,0.10137598081332412
chunk_z5_y55_x5000_z000128_y000768_x000128,6.3416590329725295,121,130,-9,0.6998866903078247,0.5383274558380878,50,71,80,0.4132231404958678,0.38461538461538464,0.39840637450199207,0.426470640199733,0.16990862159351913,19,102,111,0.15702479338842976,0.14615384615384616,0.15139442231075698,0.6066842431993582,0.09184861052420562
chunk_z5_y55_x5000_z000128_y000768_x000256,6.252291386015713,104,137,-33,0.6900799717746677,0.5268107647072027,64,40,73,0.6153846153846154,0.46715328467153283,0.5311203319502076,0.3919800547680802,0.20818857680628325,21,83,116,0.20192307692307693,0.15328467153284672,0.17427385892116184,0.6179144948252978,0.10768634349652494
chunk_z5_y55_x5000_z000128_y000768_x000384,6.485419593984261,116,157,-41,0.7168392907558001,0.5586512161660785,81,35,76,0.6982758620689655,0.5159235668789809,0.5934065934065934,0.4756180051693953,0.2822348602104104,38,78,119,0.3275862068965517,0.24203821656050956,0.27838827838827834,0.6482950489581583,0.18047774256710633
chunk_z5_y55_x5000_z000128_y000768_x000512,6.423668517032638,102,147,-45,0.6924483851301003,0.5295763297259959,78,24,69,0.7647058823529411,0.5306122448979592,0.6265060240963856,0.44035766438707896,0.27588672949551934,31,71,116,0.30392156862745096,0.2108843537414966,0.24899598393574293,0.6355887132541412,0.1582590370351677
chunk_z5_y55_x5000_z000128_y000768_x000640,6.35937268298585,92,116,-24,0.7716701456975984,0.628227135402362,65,27,51,0.7065217391304348,0.5603448275862069,0.625,0.550878436497406,0.34429902281087876,43,49,73,0.4673913043478261,0.3706896551724138,0.4134615384615385,0.6482873443217678,0.2680418827484232
